global_step=3248, episodic_ingame_score=0
global_step=3264, episodic_ingame_score=0
global_step=3280, episodic_ingame_score=0
global_step=3296, episodic_ingame_score=0
global_step=3312, episodic_ingame_score=0
global_step=3328, episodic_ingame_score=0
global_step=3344, episodic_ingame_score=0
global_step=3360, episodic_ingame_score=0
global_step=3376, episodic_ingame_score=0
global_step=3392, episodic_ingame_score=0
global_step=3408, episodic_ingame_score=0
global_step=3424, episodic_ingame_score=0
global_step=3440, episodic_ingame_score=0
global_step=3456, episodic_ingame_score=0
global_step=3472, episodic_ingame_score=0
global_step=3488, episodic_ingame_score=0
global_step=3504, episodic_ingame_score=0
global_step=3520, episodic_ingame_score=0
global_step=3536, episodic_ingame_score=0
global_step=3552, episodic_ingame_score=0
global_step=3568, episodic_ingame_score=0
global_step=3584, episodic_ingame_score=0
global_step=3600, episodic_ingame_score=0
global_step=3616, episodic_ingame_score=0
global_step=3632, episodic_ingame_score=0
global_step=3648, episodic_ingame_score=0
global_step=3664, episodic_ingame_score=0
global_step=3680, episodic_ingame_score=0
global_step=3696, episodic_ingame_score=0
global_step=3712, episodic_ingame_score=0
global_step=3728, episodic_ingame_score=0
global_step=3744, episodic_ingame_score=0
global_step=3760, episodic_ingame_score=0
global_step=3776, episodic_ingame_score=0
global_step=3792, episodic_ingame_score=0
global_step=3808, episodic_ingame_score=0
global_step=3824, episodic_ingame_score=0
global_step=3840, episodic_ingame_score=0
global_step=3856, episodic_ingame_score=0
global_step=3872, episodic_ingame_score=0
global_step=3888, episodic_ingame_score=0
global_step=3904, episodic_ingame_score=0
global_step=3920, episodic_ingame_score=0
global_step=3936, episodic_ingame_score=0
global_step=3952, episodic_ingame_score=0
global_step=3968, episodic_ingame_score=0
global_step=3984, episodic_ingame_score=0
global_step=4000, episodic_ingame_score=0
global_step=4016, episodic_ingame_score=0
global_step=4032, episodic_ingame_score=0
global_step=4048, episodic_ingame_score=0
global_step=4064, episodic_ingame_score=0
global_step=4080, episodic_ingame_score=0
global_step=4096, episodic_ingame_score=0
global_step=4112, episodic_ingame_score=0
global_step=4128, episodic_ingame_score=0
global_step=4144, episodic_ingame_score=0
global_step=4160, episodic_ingame_score=0
global_step=4176, episodic_ingame_score=0
global_step=4192, episodic_ingame_score=0
global_step=4208, episodic_ingame_score=0
global_step=4224, episodic_ingame_score=0
global_step=4240, episodic_ingame_score=0
global_step=4256, episodic_ingame_score=0
global_step=4272, episodic_ingame_score=0
global_step=4288, episodic_ingame_score=0
global_step=4304, episodic_ingame_score=0
global_step=4320, episodic_ingame_score=0
global_step=4336, episodic_ingame_score=0
global_step=4352, episodic_ingame_score=0
global_step=4368, episodic_ingame_score=0
global_step=4384, episodic_ingame_score=0
global_step=4400, episodic_ingame_score=0
global_step=4416, episodic_ingame_score=0
global_step=4432, episodic_ingame_score=0
global_step=4448, episodic_ingame_score=0
global_step=4464, episodic_ingame_score=0
global_step=4480, episodic_ingame_score=0
global_step=4496, episodic_ingame_score=0
global_step=4512, episodic_ingame_score=0
global_step=4528, episodic_ingame_score=0
global_step=4544, episodic_ingame_score=0
global_step=4560, episodic_ingame_score=0
global_step=4576, episodic_ingame_score=0
global_step=4592, episodic_ingame_score=0
global_step=4608, episodic_ingame_score=0
global_step=4624, episodic_ingame_score=0
global_step=4640, episodic_ingame_score=0
global_step=4656, episodic_ingame_score=0
global_step=4672, episodic_ingame_score=0
global_step=4688, episodic_ingame_score=0
global_step=4704, episodic_ingame_score=0
global_step=4720, episodic_ingame_score=0
global_step=4736, episodic_ingame_score=0
global_step=4752, episodic_ingame_score=0
global_step=4768, episodic_ingame_score=0
global_step=4784, episodic_ingame_score=0
global_step=4800, episodic_ingame_score=0
global_step=4816, episodic_ingame_score=0
global_step=4832, episodic_ingame_score=0
global_step=4848, episodic_ingame_score=0
global_step=4864, episodic_ingame_score=0
global_step=4880, episodic_ingame_score=0
global_step=4896, episodic_ingame_score=0
global_step=4912, episodic_ingame_score=0
global_step=4928, episodic_ingame_score=0
global_step=4944, episodic_ingame_score=0
global_step=4960, episodic_ingame_score=0
global_step=4976, episodic_ingame_score=0
global_step=4992, episodic_ingame_score=0
global_step=5008, episodic_ingame_score=0
global_step=5024, episodic_ingame_score=0
global_step=5040, episodic_ingame_score=0
global_step=5056, episodic_ingame_score=0
global_step=5072, episodic_ingame_score=0
global_step=5088, episodic_ingame_score=0
global_step=5104, episodic_ingame_score=0
global_step=5120, episodic_ingame_score=0
global_step=5136, episodic_ingame_score=0
global_step=5152, episodic_ingame_score=0
global_step=5168, episodic_ingame_score=0
global_step=5184, episodic_ingame_score=0
global_step=5200, episodic_ingame_score=0
global_step=5216, episodic_ingame_score=0
global_step=5232, episodic_ingame_score=0
global_step=5248, episodic_ingame_score=0
global_step=5264, episodic_ingame_score=0
global_step=5280, episodic_ingame_score=0
global_step=5296, episodic_ingame_score=0
global_step=5312, episodic_ingame_score=0
global_step=5328, episodic_ingame_score=0
global_step=5344, episodic_ingame_score=0
global_step=5360, episodic_ingame_score=0
global_step=5376, episodic_ingame_score=0
global_step=5392, episodic_ingame_score=0
global_step=5408, episodic_ingame_score=0
global_step=5424, episodic_ingame_score=0
global_step=5440, episodic_ingame_score=0
global_step=5456, episodic_ingame_score=0
global_step=5472, episodic_ingame_score=0
global_step=5488, episodic_ingame_score=0
global_step=5504, episodic_ingame_score=0
global_step=5520, episodic_ingame_score=0
global_step=5536, episodic_ingame_score=0
global_step=5552, episodic_ingame_score=0
global_step=5568, episodic_ingame_score=0
global_step=5584, episodic_ingame_score=0
global_step=5600, episodic_ingame_score=0
global_step=5616, episodic_ingame_score=0
global_step=5632, episodic_ingame_score=0
global_step=5648, episodic_ingame_score=0
global_step=5664, episodic_ingame_score=0
global_step=5680, episodic_ingame_score=0
global_step=5696, episodic_ingame_score=0
global_step=5712, episodic_ingame_score=0
global_step=5728, episodic_ingame_score=0
global_step=5744, episodic_ingame_score=0
global_step=5760, episodic_ingame_score=0
global_step=5776, episodic_ingame_score=0
global_step=5792, episodic_ingame_score=0
global_step=5808, episodic_ingame_score=0
global_step=5824, episodic_ingame_score=0
global_step=5840, episodic_ingame_score=0
global_step=5856, episodic_ingame_score=0
global_step=5872, episodic_ingame_score=0
global_step=5888, episodic_ingame_score=0
global_step=5904, episodic_ingame_score=0
global_step=5920, episodic_ingame_score=0
global_step=5936, episodic_ingame_score=0
global_step=5952, episodic_ingame_score=0
global_step=5968, episodic_ingame_score=0
global_step=5984, episodic_ingame_score=0
global_step=6000, episodic_ingame_score=0
global_step=6016, episodic_ingame_score=0
global_step=6032, episodic_ingame_score=0
global_step=6048, episodic_ingame_score=0
global_step=6064, episodic_ingame_score=0
global_step=6080, episodic_ingame_score=0
global_step=6096, episodic_ingame_score=0
global_step=6112, episodic_ingame_score=0
global_step=6128, episodic_ingame_score=0
global_step=6144, episodic_ingame_score=0
global_step=6160, episodic_ingame_score=0
global_step=6176, episodic_ingame_score=0
global_step=6192, episodic_ingame_score=0
global_step=6208, episodic_ingame_score=0
global_step=6224, episodic_ingame_score=0
global_step=6240, episodic_ingame_score=0
global_step=6256, episodic_ingame_score=0
global_step=6272, episodic_ingame_score=0
global_step=6288, episodic_ingame_score=0
global_step=6304, episodic_ingame_score=0
global_step=6320, episodic_ingame_score=0
global_step=6336, episodic_ingame_score=0
global_step=6352, episodic_ingame_score=0
global_step=6368, episodic_ingame_score=0
global_step=6384, episodic_ingame_score=0
global_step=6400, episodic_ingame_score=0
global_step=6416, episodic_ingame_score=0
global_step=6432, episodic_ingame_score=0
global_step=6448, episodic_ingame_score=0
global_step=6464, episodic_ingame_score=0
global_step=6480, episodic_ingame_score=0
global_step=6496, episodic_ingame_score=0
global_step=6512, episodic_ingame_score=0
global_step=6528, episodic_ingame_score=0
global_step=6544, episodic_ingame_score=0
global_step=6560, episodic_ingame_score=0
global_step=6576, episodic_ingame_score=0
global_step=6592, episodic_ingame_score=0
global_step=6608, episodic_ingame_score=0
global_step=6624, episodic_ingame_score=0
global_step=6640, episodic_ingame_score=0
global_step=6656, episodic_ingame_score=0
global_step=6672, episodic_ingame_score=0
global_step=6688, episodic_ingame_score=0
global_step=6704, episodic_ingame_score=0
global_step=6720, episodic_ingame_score=0
global_step=6736, episodic_ingame_score=0
global_step=6752, episodic_ingame_score=0
global_step=6768, episodic_ingame_score=0
global_step=6784, episodic_ingame_score=0
global_step=6800, episodic_ingame_score=0
global_step=6816, episodic_ingame_score=0
global_step=6832, episodic_ingame_score=0
global_step=6848, episodic_ingame_score=0
global_step=6864, episodic_ingame_score=0
global_step=6880, episodic_ingame_score=0
global_step=6896, episodic_ingame_score=0
global_step=6912, episodic_ingame_score=0
global_step=6928, episodic_ingame_score=0
global_step=6944, episodic_ingame_score=0
global_step=6960, episodic_ingame_score=0
global_step=6976, episodic_ingame_score=0
global_step=6992, episodic_ingame_score=0
global_step=7008, episodic_ingame_score=0
global_step=7024, episodic_ingame_score=0
global_step=7040, episodic_ingame_score=0
global_step=7056, episodic_ingame_score=0
global_step=7072, episodic_ingame_score=0
global_step=7088, episodic_ingame_score=0
global_step=7104, episodic_ingame_score=0
global_step=7120, episodic_ingame_score=0
global_step=7136, episodic_ingame_score=0
global_step=7152, episodic_ingame_score=0
global_step=7168, episodic_ingame_score=0
global_step=7184, episodic_ingame_score=0
global_step=7200, episodic_ingame_score=0
global_step=7216, episodic_ingame_score=0
global_step=7232, episodic_ingame_score=0
global_step=7248, episodic_ingame_score=0
global_step=7264, episodic_ingame_score=0
global_step=7280, episodic_ingame_score=0
global_step=7296, episodic_ingame_score=0
global_step=7312, episodic_ingame_score=0
global_step=7328, episodic_ingame_score=0
global_step=7344, episodic_ingame_score=0
global_step=7360, episodic_ingame_score=0
global_step=7376, episodic_ingame_score=0
global_step=7392, episodic_ingame_score=0
global_step=7408, episodic_ingame_score=0
global_step=7424, episodic_ingame_score=0
global_step=7440, episodic_ingame_score=0
global_step=7456, episodic_ingame_score=0
global_step=7472, episodic_ingame_score=0
global_step=7488, episodic_ingame_score=0
global_step=7504, episodic_ingame_score=0
global_step=7520, episodic_ingame_score=0
global_step=7536, episodic_ingame_score=0
global_step=7552, episodic_ingame_score=0
global_step=7568, episodic_ingame_score=0
global_step=7584, episodic_ingame_score=0
global_step=7600, episodic_ingame_score=0
global_step=7616, episodic_ingame_score=0
global_step=7632, episodic_ingame_score=0
global_step=7648, episodic_ingame_score=0
global_step=7664, episodic_ingame_score=0
global_step=7680, episodic_ingame_score=0
global_step=7696, episodic_ingame_score=0
global_step=7712, episodic_ingame_score=0
global_step=7728, episodic_ingame_score=0
global_step=7744, episodic_ingame_score=0
global_step=7760, episodic_ingame_score=0
global_step=7776, episodic_ingame_score=0
global_step=7792, episodic_ingame_score=0
global_step=7808, episodic_ingame_score=0
global_step=7824, episodic_ingame_score=0
global_step=7840, episodic_ingame_score=0
global_step=7856, episodic_ingame_score=0
global_step=7872, episodic_ingame_score=0
global_step=7888, episodic_ingame_score=0
global_step=7904, episodic_ingame_score=0
global_step=7920, episodic_ingame_score=0
global_step=7936, episodic_ingame_score=0
global_step=7952, episodic_ingame_score=0
global_step=7968, episodic_ingame_score=0
global_step=7984, episodic_ingame_score=0
global_step=8000, episodic_ingame_score=0
global_step=8016, episodic_ingame_score=0
global_step=8032, episodic_ingame_score=0
global_step=8048, episodic_ingame_score=0
global_step=8064, episodic_ingame_score=0
global_step=8080, episodic_ingame_score=0
global_step=8096, episodic_ingame_score=0
global_step=8112, episodic_ingame_score=0
global_step=8128, episodic_ingame_score=0
global_step=8144, episodic_ingame_score=0
global_step=8160, episodic_ingame_score=0
global_step=8176, episodic_ingame_score=0
global_step=8192, episodic_ingame_score=0
global_step=8208, episodic_ingame_score=0
global_step=8224, episodic_ingame_score=0
global_step=8240, episodic_ingame_score=0
global_step=8256, episodic_ingame_score=0
global_step=8272, episodic_ingame_score=0
global_step=8288, episodic_ingame_score=0
global_step=8304, episodic_ingame_score=0
global_step=8320, episodic_ingame_score=0
global_step=8336, episodic_ingame_score=0
global_step=8352, episodic_ingame_score=0
global_step=8368, episodic_ingame_score=0
global_step=8384, episodic_ingame_score=0
global_step=8400, episodic_ingame_score=0
global_step=8416, episodic_ingame_score=0
global_step=8432, episodic_ingame_score=0
global_step=8448, episodic_ingame_score=0
global_step=8464, episodic_ingame_score=0
global_step=8480, episodic_ingame_score=0
global_step=8496, episodic_ingame_score=0
global_step=8512, episodic_ingame_score=0
global_step=8528, episodic_ingame_score=0
global_step=8544, episodic_ingame_score=0
global_step=8560, episodic_ingame_score=0
global_step=8576, episodic_ingame_score=0
global_step=8592, episodic_ingame_score=0
global_step=8608, episodic_ingame_score=0
global_step=8624, episodic_ingame_score=0
global_step=8640, episodic_ingame_score=0
global_step=8656, episodic_ingame_score=0
global_step=8672, episodic_ingame_score=0
global_step=8688, episodic_ingame_score=0
global_step=8704, episodic_ingame_score=0
global_step=8720, episodic_ingame_score=0
global_step=8736, episodic_ingame_score=0
global_step=8752, episodic_ingame_score=0
global_step=8768, episodic_ingame_score=0
global_step=8784, episodic_ingame_score=0
global_step=8800, episodic_ingame_score=0
global_step=8816, episodic_ingame_score=0
global_step=8832, episodic_ingame_score=0
global_step=8848, episodic_ingame_score=0
global_step=8864, episodic_ingame_score=0
global_step=8880, episodic_ingame_score=0
global_step=8896, episodic_ingame_score=0
global_step=8912, episodic_ingame_score=0
global_step=8928, episodic_ingame_score=0
global_step=8944, episodic_ingame_score=0
global_step=8960, episodic_ingame_score=0
global_step=8976, episodic_ingame_score=0
global_step=8992, episodic_ingame_score=0
global_step=9008, episodic_ingame_score=0
global_step=9024, episodic_ingame_score=0
global_step=9040, episodic_ingame_score=0
global_step=9056, episodic_ingame_score=0
global_step=9072, episodic_ingame_score=0
global_step=9088, episodic_ingame_score=0
global_step=9104, episodic_ingame_score=0
global_step=9120, episodic_ingame_score=0
global_step=9136, episodic_ingame_score=0
global_step=9152, episodic_ingame_score=0
global_step=9168, episodic_ingame_score=0
global_step=9184, episodic_ingame_score=0
global_step=9200, episodic_ingame_score=0
global_step=9216, episodic_ingame_score=0
global_step=9232, episodic_ingame_score=0
global_step=9248, episodic_ingame_score=0
global_step=9264, episodic_ingame_score=0
global_step=9280, episodic_ingame_score=0
global_step=9296, episodic_ingame_score=0
global_step=9312, episodic_ingame_score=0
global_step=9328, episodic_ingame_score=0
global_step=9344, episodic_ingame_score=0
global_step=9360, episodic_ingame_score=0
global_step=9376, episodic_ingame_score=0
global_step=9392, episodic_ingame_score=0
global_step=9408, episodic_ingame_score=0
global_step=9424, episodic_ingame_score=0
global_step=9440, episodic_ingame_score=0
global_step=9456, episodic_ingame_score=0
global_step=9472, episodic_ingame_score=0
global_step=9488, episodic_ingame_score=0
global_step=9504, episodic_ingame_score=0
global_step=9520, episodic_ingame_score=0
global_step=9536, episodic_ingame_score=0
global_step=9552, episodic_ingame_score=0
global_step=9568, episodic_ingame_score=0
global_step=9584, episodic_ingame_score=0
global_step=9600, episodic_ingame_score=0
global_step=9616, episodic_ingame_score=0
global_step=9632, episodic_ingame_score=0
global_step=9648, episodic_ingame_score=0
global_step=9664, episodic_ingame_score=0
global_step=9680, episodic_ingame_score=0
global_step=9696, episodic_ingame_score=0
global_step=9712, episodic_ingame_score=0
global_step=9728, episodic_ingame_score=0
global_step=9744, episodic_ingame_score=0
global_step=9760, episodic_ingame_score=0
global_step=9776, episodic_ingame_score=0
global_step=9792, episodic_ingame_score=0
global_step=9808, episodic_ingame_score=0
global_step=9824, episodic_ingame_score=0
global_step=9840, episodic_ingame_score=0
global_step=9856, episodic_ingame_score=0
global_step=9872, episodic_ingame_score=0
global_step=9888, episodic_ingame_score=0
global_step=9904, episodic_ingame_score=0
global_step=9920, episodic_ingame_score=0
global_step=9936, episodic_ingame_score=0
global_step=9952, episodic_ingame_score=0
global_step=9968, episodic_ingame_score=0
global_step=9984, episodic_ingame_score=0
global_step=10000, episodic_ingame_score=0
global_step=10016, episodic_ingame_score=0
global_step=10032, episodic_ingame_score=0
global_step=10048, episodic_ingame_score=0
global_step=10064, episodic_ingame_score=0
global_step=10080, episodic_ingame_score=0
global_step=10096, episodic_ingame_score=0
global_step=10112, episodic_ingame_score=0
global_step=10128, episodic_ingame_score=0
global_step=10144, episodic_ingame_score=0
global_step=10160, episodic_ingame_score=0
global_step=10176, episodic_ingame_score=0
global_step=10192, episodic_ingame_score=0
global_step=10208, episodic_ingame_score=0
global_step=10224, episodic_ingame_score=0
global_step=10240, episodic_ingame_score=0
global_step=10256, episodic_ingame_score=0
global_step=10272, episodic_ingame_score=0
global_step=10288, episodic_ingame_score=0
global_step=10304, episodic_ingame_score=0
global_step=10320, episodic_ingame_score=0
global_step=10336, episodic_ingame_score=0
global_step=10352, episodic_ingame_score=0
global_step=10368, episodic_ingame_score=0
global_step=10384, episodic_ingame_score=0
global_step=10400, episodic_ingame_score=0
global_step=10416, episodic_ingame_score=0
global_step=10432, episodic_ingame_score=0
global_step=10448, episodic_ingame_score=0
global_step=10464, episodic_ingame_score=0
global_step=10480, episodic_ingame_score=0
global_step=10496, episodic_ingame_score=0
global_step=10512, episodic_ingame_score=0
global_step=10528, episodic_ingame_score=0
global_step=10544, episodic_ingame_score=0
global_step=10560, episodic_ingame_score=0
global_step=10576, episodic_ingame_score=0
global_step=10592, episodic_ingame_score=0
global_step=10608, episodic_ingame_score=0
global_step=10624, episodic_ingame_score=0
global_step=10640, episodic_ingame_score=0
global_step=10656, episodic_ingame_score=0
global_step=10672, episodic_ingame_score=0
global_step=10688, episodic_ingame_score=0
global_step=10704, episodic_ingame_score=0
global_step=10720, episodic_ingame_score=0
global_step=10736, episodic_ingame_score=0
global_step=10752, episodic_ingame_score=0
global_step=10768, episodic_ingame_score=0
global_step=10784, episodic_ingame_score=0
global_step=10800, episodic_ingame_score=0
global_step=10816, episodic_ingame_score=0
global_step=10832, episodic_ingame_score=0
global_step=10848, episodic_ingame_score=0
global_step=10864, episodic_ingame_score=0
global_step=10880, episodic_ingame_score=0
global_step=10896, episodic_ingame_score=0
global_step=10912, episodic_ingame_score=0
global_step=10928, episodic_ingame_score=0
global_step=10944, episodic_ingame_score=0
global_step=10960, episodic_ingame_score=0
global_step=10976, episodic_ingame_score=0
global_step=10992, episodic_ingame_score=0
global_step=11008, episodic_ingame_score=0
global_step=11024, episodic_ingame_score=0
global_step=11040, episodic_ingame_score=0
global_step=11056, episodic_ingame_score=0
global_step=11072, episodic_ingame_score=0
global_step=11088, episodic_ingame_score=0
global_step=11104, episodic_ingame_score=0
global_step=11120, episodic_ingame_score=0
global_step=11136, episodic_ingame_score=0
global_step=11152, episodic_ingame_score=0
global_step=11168, episodic_ingame_score=0
global_step=11184, episodic_ingame_score=0
global_step=11200, episodic_ingame_score=0
global_step=11216, episodic_ingame_score=0
global_step=11232, episodic_ingame_score=0
global_step=11248, episodic_ingame_score=0
global_step=11264, episodic_ingame_score=0
global_step=11280, episodic_ingame_score=0
global_step=11296, episodic_ingame_score=0
global_step=11312, episodic_ingame_score=0
global_step=11328, episodic_ingame_score=0
global_step=11344, episodic_ingame_score=0
global_step=11360, episodic_ingame_score=0
global_step=11376, episodic_ingame_score=0
global_step=11392, episodic_ingame_score=0
global_step=11408, episodic_ingame_score=0
global_step=11424, episodic_ingame_score=0
global_step=11440, episodic_ingame_score=0
global_step=11456, episodic_ingame_score=0
global_step=11472, episodic_ingame_score=0
global_step=11488, episodic_ingame_score=0
global_step=11504, episodic_ingame_score=0
global_step=11520, episodic_ingame_score=0
global_step=11536, episodic_ingame_score=0
global_step=11552, episodic_ingame_score=0
global_step=11568, episodic_ingame_score=0
global_step=11584, episodic_ingame_score=0
global_step=11600, episodic_ingame_score=0
global_step=11616, episodic_ingame_score=0
global_step=11632, episodic_ingame_score=0
global_step=11648, episodic_ingame_score=0
global_step=11664, episodic_ingame_score=0
global_step=11680, episodic_ingame_score=0
global_step=11696, episodic_ingame_score=0
global_step=11712, episodic_ingame_score=0
global_step=11728, episodic_ingame_score=0
global_step=11744, episodic_ingame_score=0
global_step=11760, episodic_ingame_score=0
global_step=11776, episodic_ingame_score=0
global_step=11792, episodic_ingame_score=0
global_step=11808, episodic_ingame_score=0
global_step=11824, episodic_ingame_score=0
global_step=11840, episodic_ingame_score=0
global_step=11856, episodic_ingame_score=0
global_step=11872, episodic_ingame_score=0
global_step=11888, episodic_ingame_score=0
global_step=11904, episodic_ingame_score=0
global_step=11920, episodic_ingame_score=0
global_step=11936, episodic_ingame_score=0
global_step=11952, episodic_ingame_score=0
global_step=11968, episodic_ingame_score=0
global_step=11984, episodic_ingame_score=0
global_step=12000, episodic_ingame_score=0
global_step=12016, episodic_ingame_score=0
global_step=12032, episodic_ingame_score=0
global_step=12048, episodic_ingame_score=0
global_step=12064, episodic_ingame_score=0
global_step=12080, episodic_ingame_score=0
global_step=12096, episodic_ingame_score=0
global_step=12112, episodic_ingame_score=0
global_step=12128, episodic_ingame_score=0
global_step=12144, episodic_ingame_score=0
global_step=12160, episodic_ingame_score=0
global_step=12176, episodic_ingame_score=0
global_step=12192, episodic_ingame_score=0
global_step=12208, episodic_ingame_score=0
global_step=12224, episodic_ingame_score=0
global_step=12240, episodic_ingame_score=0
global_step=12256, episodic_ingame_score=0
global_step=12272, episodic_ingame_score=0
global_step=12288, episodic_ingame_score=0
global_step=12304, episodic_ingame_score=0
global_step=12320, episodic_ingame_score=0
global_step=12336, episodic_ingame_score=0
global_step=12352, episodic_ingame_score=0
global_step=12368, episodic_ingame_score=0
global_step=12384, episodic_ingame_score=0
global_step=12400, episodic_ingame_score=0
global_step=12416, episodic_ingame_score=0
global_step=12432, episodic_ingame_score=0
global_step=12448, episodic_ingame_score=0
global_step=12464, episodic_ingame_score=0
global_step=12480, episodic_ingame_score=0
global_step=12496, episodic_ingame_score=0
global_step=12512, episodic_ingame_score=0
global_step=12528, episodic_ingame_score=0
global_step=12544, episodic_ingame_score=0
global_step=12560, episodic_ingame_score=0
global_step=12576, episodic_ingame_score=0
global_step=12592, episodic_ingame_score=0
global_step=12608, episodic_ingame_score=0
global_step=12624, episodic_ingame_score=0
global_step=12640, episodic_ingame_score=0
global_step=12656, episodic_ingame_score=0
global_step=12672, episodic_ingame_score=0
global_step=12688, episodic_ingame_score=0
global_step=12704, episodic_ingame_score=0
global_step=12720, episodic_ingame_score=0
global_step=12736, episodic_ingame_score=0
global_step=12752, episodic_ingame_score=0
global_step=12768, episodic_ingame_score=0
global_step=12784, episodic_ingame_score=0
global_step=12800, episodic_ingame_score=0
global_step=12816, episodic_ingame_score=0
global_step=12832, episodic_ingame_score=0
global_step=12848, episodic_ingame_score=0
global_step=12864, episodic_ingame_score=0
global_step=12880, episodic_ingame_score=0
global_step=12896, episodic_ingame_score=0
global_step=12912, episodic_ingame_score=0
global_step=12928, episodic_ingame_score=0
global_step=12944, episodic_ingame_score=0
global_step=12960, episodic_ingame_score=0
global_step=12976, episodic_ingame_score=0
global_step=12992, episodic_ingame_score=0
global_step=13008, episodic_ingame_score=0
global_step=13024, episodic_ingame_score=0
global_step=13040, episodic_ingame_score=0
global_step=13056, episodic_ingame_score=0
global_step=13072, episodic_ingame_score=0
global_step=13088, episodic_ingame_score=0
global_step=13104, episodic_ingame_score=0
global_step=13120, episodic_ingame_score=0
global_step=13136, episodic_ingame_score=0
global_step=13152, episodic_ingame_score=0
global_step=13168, episodic_ingame_score=0
global_step=13184, episodic_ingame_score=0
global_step=13200, episodic_ingame_score=0
global_step=13216, episodic_ingame_score=0
global_step=13232, episodic_ingame_score=0
global_step=13248, episodic_ingame_score=0
global_step=13264, episodic_ingame_score=0
global_step=13280, episodic_ingame_score=0
global_step=13296, episodic_ingame_score=0
global_step=13312, episodic_ingame_score=0
global_step=13328, episodic_ingame_score=0
global_step=13344, episodic_ingame_score=0
global_step=13360, episodic_ingame_score=0
global_step=13376, episodic_ingame_score=0
global_step=13392, episodic_ingame_score=0
global_step=13408, episodic_ingame_score=0
global_step=13424, episodic_ingame_score=0
global_step=13440, episodic_ingame_score=0
global_step=13456, episodic_ingame_score=0
global_step=13472, episodic_ingame_score=0
global_step=13488, episodic_ingame_score=0
global_step=13504, episodic_ingame_score=0
global_step=13520, episodic_ingame_score=0
global_step=13536, episodic_ingame_score=0
global_step=13552, episodic_ingame_score=0
global_step=13568, episodic_ingame_score=0
global_step=13584, episodic_ingame_score=0
global_step=13600, episodic_ingame_score=0
global_step=13616, episodic_ingame_score=0
global_step=13632, episodic_ingame_score=0
global_step=13648, episodic_ingame_score=0
global_step=13664, episodic_ingame_score=0
global_step=13680, episodic_ingame_score=0
global_step=13696, episodic_ingame_score=0
global_step=13712, episodic_ingame_score=0
global_step=13728, episodic_ingame_score=0
global_step=13744, episodic_ingame_score=0
global_step=13760, episodic_ingame_score=0
global_step=13776, episodic_ingame_score=0
global_step=13792, episodic_ingame_score=0
global_step=13808, episodic_ingame_score=0
global_step=13824, episodic_ingame_score=0
global_step=13840, episodic_ingame_score=0
global_step=13856, episodic_ingame_score=0
global_step=13872, episodic_ingame_score=0
global_step=13888, episodic_ingame_score=0
global_step=13904, episodic_ingame_score=0
global_step=13920, episodic_ingame_score=0
global_step=13936, episodic_ingame_score=0
global_step=13952, episodic_ingame_score=0
global_step=13968, episodic_ingame_score=0
global_step=13984, episodic_ingame_score=0
global_step=14000, episodic_ingame_score=0
global_step=14016, episodic_ingame_score=0
global_step=14032, episodic_ingame_score=0
global_step=14048, episodic_ingame_score=0
global_step=14064, episodic_ingame_score=0
global_step=14080, episodic_ingame_score=0
